android/app/src/androidTest/java/com/ticketbox/data/repository/ManualExpenseOriginTest.kt	added	61	0
android/app/src/androidTest/java/com/ticketbox/data/repository/RecurringOccurrenceRoomContinuityTest.kt	modified	2	0
android/app/src/androidTest/java/com/ticketbox/ui/navigation/ExpenseFxContinuationRouteTest.kt	added	113	0
android/app/src/androidTest/java/com/ticketbox/ui/navigation/FactEntryNavigationTest.kt	modified	6	5
android/app/src/androidTest/java/com/ticketbox/ui/navigation/ManualCreationRouteRoomTest.kt	modified	2	2
android/app/src/androidTest/java/com/ticketbox/ui/navigation/RecurringPaymentJourneyRouteTest.kt	added	318	0
android/app/src/androidTest/java/com/ticketbox/ui/navigation/RecurringPaymentJourneyTransport.kt	added	119	0
android/app/src/androidTest/java/com/ticketbox/ui/screens/pending/PendingViewerRowCtaTest.kt	modified	26	2
android/app/src/androidTest/java/com/ticketbox/ui/screens/settings/SyncStatusScreenConfirmTest.kt	modified	35	0
android/app/src/main/java/com/ticketbox/data/remote/api/ExpenseDetailApi.kt	modified	9	0
android/app/src/main/java/com/ticketbox/data/remote/dto/BudgetDto.kt	modified	1	0
android/app/src/main/java/com/ticketbox/data/remote/dto/ExchangeRateDto.kt	modified	1	0
android/app/src/main/java/com/ticketbox/data/remote/dto/ExpenseDto.kt	modified	2	0
android/app/src/main/java/com/ticketbox/data/remote/dto/IncomePlanDto.kt	modified	1	0
android/app/src/main/java/com/ticketbox/data/remote/dto/InsightsDto.kt	modified	1	0
android/app/src/main/java/com/ticketbox/data/remote/dto/ProjectionReferenceDto.kt	added	14	0
android/app/src/main/java/com/ticketbox/data/repository/BackgroundTaskMappers.kt	modified	1	1
android/app/src/main/java/com/ticketbox/data/repository/BudgetMappers.kt	modified	1	0
android/app/src/main/java/com/ticketbox/data/repository/ExpenseBackgroundTaskRepository.kt	modified	21	0
android/app/src/main/java/com/ticketbox/data/repository/ExpenseDetailRepository.kt	modified	6	5
android/app/src/main/java/com/ticketbox/data/repository/ExpenseEditActions.kt	modified	4	0
android/app/src/main/java/com/ticketbox/data/repository/ExpenseLedgerRepositoryActions.kt	modified	2	5
android/app/src/main/java/com/ticketbox/data/repository/ExpenseManualCreation.kt	added	48	0
android/app/src/main/java/com/ticketbox/data/repository/ExpenseMappers.kt	modified	2	0
android/app/src/main/java/com/ticketbox/data/repository/ExpenseOffsetDispatchers.kt	modified	4	0
android/app/src/main/java/com/ticketbox/data/repository/ExpenseOffsetRepository.kt	modified	4	44
android/app/src/main/java/com/ticketbox/data/repository/ExpenseRepository.kt	modified	19	1
android/app/src/main/java/com/ticketbox/data/repository/ExpenseRepositoryCore.kt	modified	4	1
android/app/src/main/java/com/ticketbox/data/repository/IncomePlanRepository.kt	modified	2	1
android/app/src/main/java/com/ticketbox/domain/model/Budget.kt	modified	1	0
android/app/src/main/java/com/ticketbox/domain/model/Expense.kt	modified	2	0
android/app/src/main/java/com/ticketbox/domain/model/ExpenseOffsetFacts.kt	modified	0	5
android/app/src/main/java/com/ticketbox/domain/model/PendingReviewAction.kt	modified	10	1
android/app/src/main/java/com/ticketbox/domain/model/Reports.kt	modified	2	0
android/app/src/main/java/com/ticketbox/ui/components/CurrencyReferenceDates.kt	added	16	0
android/app/src/main/java/com/ticketbox/ui/navigation/DataQualityRoute.kt	modified	1	0
android/app/src/main/java/com/ticketbox/ui/navigation/ExpenseEditRoute.kt	modified	22	11
android/app/src/main/java/com/ticketbox/ui/navigation/ExpenseFactRoute.kt	modified	10	0
android/app/src/main/java/com/ticketbox/ui/navigation/MainNavGraph.kt	modified	16	12
android/app/src/main/java/com/ticketbox/ui/navigation/ManualExpenseSubmissionRoute.kt	modified	13	10
android/app/src/main/java/com/ticketbox/ui/navigation/PlanNavigationRoutes.kt	modified	2	1
android/app/src/main/java/com/ticketbox/ui/navigation/RecurringOccurrenceRoute.kt	modified	45	4
android/app/src/main/java/com/ticketbox/ui/navigation/RecurringPaymentNavigation.kt	added	27	0
android/app/src/main/java/com/ticketbox/ui/navigation/RecurringPaymentRoute.kt	added	143	0
android/app/src/main/java/com/ticketbox/ui/navigation/RecurringRoute.kt	modified	3	3
android/app/src/main/java/com/ticketbox/ui/screens/ExpenseEditScreen.kt	modified	31	22
android/app/src/main/java/com/ticketbox/ui/screens/IncomePlanScreen.kt	modified	1	0
android/app/src/main/java/com/ticketbox/ui/screens/LedgerManualExpenseSheet.kt	modified	85	60
android/app/src/main/java/com/ticketbox/ui/screens/PendingScreen.kt	modified	2	1
android/app/src/main/java/com/ticketbox/ui/screens/budget/BudgetSummaryCard.kt	modified	1	0
android/app/src/main/java/com/ticketbox/ui/screens/expense/ExpenseCurrencySelector.kt	modified	1	1
android/app/src/main/java/com/ticketbox/ui/screens/expense/ExpenseEditFormValues.kt	added	43	0
android/app/src/main/java/com/ticketbox/ui/screens/expense/ExpenseFxStatusCard.kt	added	57	0
android/app/src/main/java/com/ticketbox/ui/screens/expense/fact/FactOffsetSheets.kt	modified	3	52
android/app/src/main/java/com/ticketbox/ui/screens/expense/fact/FactOffsetsSection.kt	modified	0	11
android/app/src/main/java/com/ticketbox/ui/screens/pending/PendingExpenseReviewRow.kt	modified	13	2
android/app/src/main/java/com/ticketbox/ui/screens/pending/PendingFilters.kt	modified	8	1
android/app/src/main/java/com/ticketbox/ui/screens/plan/BudgetAdviceInputsContent.kt	modified	1	0
android/app/src/main/java/com/ticketbox/ui/screens/plan/PlanOverviewComponents.kt	modified	1	0
android/app/src/main/java/com/ticketbox/ui/screens/recurring/RecurringEditorForm.kt	modified	18	4
android/app/src/main/java/com/ticketbox/ui/screens/recurring/RecurringEditorSession.kt	modified	8	1
android/app/src/main/java/com/ticketbox/ui/screens/recurring/RecurringEditorSheet.kt	modified	1	0
android/app/src/main/java/com/ticketbox/ui/screens/recurring/RecurringOccurrenceSheet.kt	modified	11	3
android/app/src/main/java/com/ticketbox/ui/screens/settings/SyncStatusOverview.kt	modified	15	0
android/app/src/main/java/com/ticketbox/ui/screens/stats/PendingOverviewCard.kt	modified	4	0
android/app/src/main/java/com/ticketbox/ui/screens/tasks/BackgroundTaskPresentation.kt	modified	1	0
android/app/src/main/java/com/ticketbox/viewmodel/ExpenseEditViewModel.kt	modified	15	2
android/app/src/main/java/com/ticketbox/viewmodel/ExpenseEditViewModelFx.kt	added	105	0
android/app/src/main/java/com/ticketbox/viewmodel/ExpenseFactViewModel.kt	modified	0	3
